,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,int_rates_add_2pct,new term
1093,111876669,,10000,10000,10000,36 months,16.02,351.67,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,553xx,MN,33.66,1,Sep-04,0,12.0,104.0,16,1,20378,59.6,23,w,18.02,48 months
1094,111693737,,8400,8400,8400,36 months,10.91,274.65,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,329xx,FL,25.81,0,Dec-06,0,51.0,,8,0,4402,46.3,28,w,12.91,48 months
1095,111684705,,11150,11150,11150,36 months,12.62,373.66,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,088xx,NJ,9.71,0,Nov-05,0,,,9,0,10174,87.7,20,w,14.62,48 months
1096,112056214,,16000,16000,16000,60 months,9.44,335.57,B,B1,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,140xx,NY,22.8,0,Apr-03,0,38.0,,19,0,19101,51.3,49,w,11.44,60 months
1097,112085093,,9500,9500,9500,36 months,12.62,318.36,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,088xx,NJ,16.91,1,May-94,1,18.0,,10,0,9700,58.4,15,w,14.62,48 months
1098,112329277,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Late (31-120 days),n,,medical,Medical expenses,850xx,AZ,5.01,0,Jan-04,0,,,2,0,10321,98.3,9,w,13.99,48 months
1099,112032033,,16000,16000,16000,36 months,7.21,495.58,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,201xx,VA,12.72,1,Mar-03,0,7.0,,17,0,2713,13.9,24,w,9.21,48 months
1100,112087449,,1800,1800,1800,36 months,9.44,57.61,B,B1,Jun-17,Current,n,,house,Home buying,481xx,MI,19.66,0,Aug-06,1,,,10,0,8500,20.8,20,w,11.44,48 months
1101,112120122,,36000,36000,36000,36 months,7.21,1115.04,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,210xx,MD,12.65,0,Feb-95,2,,,29,0,60699,37.1,53,w,9.21,48 months
1102,112053588,,19200,19200,19200,60 months,15.05,457.28,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,473xx,IN,27.3,0,Mar-02,0,,,6,0,24025,73.9,16,w,17.05,60 months
1103,112084416,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,380xx,TN,19.57,0,Apr-05,1,,,18,0,12347,31.7,29,w,12.42,36 months
1104,111810743,,4500,4500,4500,36 months,10.42,146.1,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,959xx,CA,11.28,0,Oct-96,0,78.0,72.0,7,1,2783,58.0,14,w,12.42,48 months
1105,112035380,,24000,24000,24000,60 months,19.03,622.97,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,295xx,SC,26.33,0,Jul-07,0,54.0,,16,0,22312,50.8,33,w,21.03,60 months
1106,111450469,,16000,16000,16000,60 months,20.0,423.91,D,D4,Jun-17,Current,n,,house,Home buying,834xx,ID,28.39,0,Feb-04,0,68.0,96.0,12,1,9136,58.2,38,w,22.0,60 months
1107,111116292,,5000,5000,5000,36 months,7.97,156.62,A,A5,Jun-17,Current,n,,moving,Moving and relocation,921xx,CA,15.41,2,Jun-05,0,13.0,,12,0,2120,45.1,16,w,9.969999999999999,48 months
1108,112054665,,20400,20400,20400,60 months,15.05,485.86,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,032xx,NH,29.19,0,Mar-08,0,70.0,,12,0,22025,60.7,20,w,17.05,60 months
1109,112269339,,6000,6000,6000,36 months,7.97,187.94,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,042xx,ME,26.2,0,Mar-12,1,,,11,0,5428,12.8,16,w,9.969999999999999,48 months
1110,110685539,,10000,10000,10000,36 months,7.07,309.1,A,A2,Jun-17,Current,n,,car,Car financing,282xx,NC,3.03,0,Sep-01,0,,,8,0,12185,15.3,12,w,9.07,48 months
1111,111318327,,6800,6800,6800,36 months,12.62,227.88,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,928xx,CA,9.36,0,Sep-94,0,,52.0,9,1,4350,18.0,19,w,14.62,48 months
1112,112147561,,35000,35000,35000,60 months,30.84,1150.5,G,G2,Jun-17,Current,n,,home_improvement,Home improvement,197xx,DE,14.92,0,Jan-05,0,,,12,0,9176,28.9,23,w,32.84,60 months
1113,111471337,,25000,25000,25000,60 months,14.08,582.75,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,906xx,CA,41.73,0,Jan-02,0,,,7,0,8863,90.4,15,w,16.08,60 months
1114,112148491,,12000,12000,12000,60 months,15.05,285.8,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,073xx,NY,12.7,0,Oct-96,1,40.0,,10,0,8755,53.4,25,w,17.05,60 months
1115,112083110,,20000,20000,20000,36 months,10.42,649.3,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,610xx,IL,12.25,0,Nov-08,1,,,3,0,3635,67.3,6,w,12.42,48 months
1116,111501690,,25000,25000,25000,36 months,23.88,979.25,E,E2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,342xx,FL,50.41,0,Jun-02,1,69.0,,16,0,17772,50.8,24,w,25.88,48 months
1117,112409261,,16000,16000,16000,60 months,16.02,389.26,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,461xx,IN,12.21,0,Jul-10,0,43.0,,7,0,1603,39.1,13,w,18.02,60 months
1118,111866517,,17500,17500,17500,60 months,14.08,407.93,C,C3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,956xx,CA,13.27,1,Jan-05,1,0.0,104.0,19,1,6767,12.6,30,w,16.08,60 months
1119,111886658,,10000,10000,10000,60 months,9.44,209.73,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,300xx,GA,12.34,0,Jan-06,0,,,14,0,10336,16.3,29,w,11.44,60 months
1120,111798496,,9100,9100,9100,36 months,10.42,295.43,B,B3,Jun-17,Current,n,,car,Car financing,993xx,WA,5.21,1,Apr-05,0,13.0,,6,0,25145,86.1,14,w,12.42,48 months
1121,110750657,,15000,15000,15000,36 months,22.91,579.95,E,E1,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,606xx,IL,2.08,0,Nov-03,0,40.0,,12,0,885,2.4,13,w,24.91,36 months
1122,111839170,,6000,6000,6000,36 months,9.44,192.03,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,335xx,FL,15.24,0,Aug-83,1,,,6,0,17845,51.0,7,w,11.44,48 months
1123,110393769,,2475,2475,2475,36 months,13.59,84.1,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,970xx,OR,30.46,0,Nov-97,0,,60.0,4,1,1003,52.8,8,w,15.59,48 months
1124,112020456,,14000,14000,14000,36 months,21.45,530.7,D,D5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,787xx,TX,25.24,2,Aug-00,0,9.0,,13,0,12186,34.6,22,w,23.45,36 months
1125,111774842,,30000,30000,30000,60 months,15.05,714.49,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,913xx,CA,22.3,0,Jul-04,0,,94.0,15,1,28047,35.2,41,w,17.05,60 months
1126,111396441,,40000,40000,40000,36 months,9.93,1289.38,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,870xx,NM,17.6,0,Sep-97,0,,,3,0,14530,90.8,4,w,11.93,48 months
1127,111771770,,5500,5500,5500,36 months,7.97,172.28,A,A5,Jun-17,Fully Paid,n,,home_improvement,Home improvement,601xx,IL,25.58,0,May-07,1,,,20,0,22325,34.8,46,w,9.969999999999999,36 months
1128,111809632,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,19.08,0,Mar-14,0,,,5,0,12853,76.0,5,w,12.42,48 months
1129,111868221,,35000,35000,35000,36 months,11.99,1162.34,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,070xx,NJ,10.34,1,Apr-98,0,9.0,,10,0,16662,41.6,31,w,13.99,48 months
1130,111774478,,12000,12000,12000,60 months,26.3,361.42,E,E5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,100xx,NY,10.33,0,Mar-08,0,40.0,,12,0,16602,60.2,17,w,28.3,60 months
1131,111650956,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,26.51,2,Feb-02,0,12.0,,10,0,14923,98.0,28,w,13.99,48 months
1132,111054855,,11175,11175,11175,60 months,9.44,234.37,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,919xx,CA,14.61,0,Jan-03,0,,,9,0,13776,53.4,30,w,11.44,60 months
1133,112007997,,15000,15000,15000,36 months,7.07,463.64,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,415xx,KY,18.75,0,Aug-89,1,,,10,0,16902,23.9,21,w,9.07,48 months
1134,112016880,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,207xx,MD,15.59,0,May-05,1,39.0,,14,0,8974,58.7,24,w,13.99,48 months
1135,111256727,,10000,10000,10000,36 months,7.97,313.23,A,A5,Jun-17,Current,n,,home_improvement,Home improvement,123xx,NY,23.71,1,Nov-01,0,0.0,,14,0,10004,18.2,24,w,9.969999999999999,48 months
1136,111886958,,20000,20000,20000,36 months,22.91,773.26,E,E1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,391xx,MS,23.28,0,Jan-04,1,,,12,0,12836,52.6,17,w,24.91,48 months
1137,111955242,,6500,6500,6500,36 months,10.42,211.03,B,B3,Jun-17,Fully Paid,n,,credit_card,Credit card refinancing,333xx,FL,22.48,0,Dec-00,2,,98.0,21,1,6050,9.7,35,w,12.42,36 months
1138,112076673,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,921xx,CA,5.81,0,Sep-10,0,,,6,0,10373,65.7,10,w,12.42,48 months
1139,111418687,,4000,4000,4000,36 months,12.62,134.05,C,C1,Jun-17,Current,n,,other,Other,661xx,KS,15.55,0,Nov-13,0,,,6,0,6233,42.4,6,w,14.62,48 months
1140,112169253,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,228xx,VA,27.55,0,Apr-11,0,,,5,0,7541,77.7,16,w,13.99,48 months
1141,111074169,,23000,23000,23000,36 months,5.32,692.64,A,A1,Jun-17,Current,n,,credit_card,Credit card refinancing,970xx,OR,36.96,0,Jan-94,0,,,12,0,42871,55.6,19,w,7.32,48 months
1142,111918657,,8000,8000,8000,36 months,7.07,247.28,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,16.21,0,Aug-11,0,,,7,0,6584,25.3,10,w,9.07,48 months
1143,110028692,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,home_improvement,Home improvement,302xx,GA,14.33,0,Apr-99,0,30.0,,5,0,33399,35.6,12,w,12.42,48 months
1144,110727929,,35000,35000,35000,60 months,9.93,742.45,B,B2,Jun-17,Current,n,,other,Other,103xx,NY,9.43,0,Nov-87,1,67.0,112.0,23,1,13824,30.8,40,w,11.93,60 months
1145,111093566,,7000,7000,7000,36 months,18.06,253.28,D,D2,Jun-17,Current,n,,credit_card,Credit card refinancing,068xx,CT,3.59,0,Sep-12,1,,,3,0,5583,93.1,5,w,20.06,48 months
1146,112028626,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,721xx,AR,11.16,0,Nov-02,0,,87.0,6,1,13587,52.3,14,w,13.99,48 months
1147,111866778,,7075,7075,7075,36 months,21.45,268.19,D,D5,Jun-17,Current,n,,home_improvement,Home improvement,349xx,FL,13.33,0,Jan-13,0,,,9,0,15761,26.0,14,w,23.45,48 months
1148,111786893,,16000,16000,16000,60 months,16.02,389.26,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,042xx,ME,19.62,4,Jul-03,0,16.0,,8,0,3653,26.7,14,w,18.02,60 months
1149,111650432,,12000,12000,12000,36 months,12.62,402.14,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,853xx,AZ,19.75,0,Feb-07,0,43.0,,9,0,14571,59.7,17,w,14.62,48 months
1150,112169384,,5000,5000,5000,36 months,5.32,150.58,A,A1,Jun-17,Current,n,,other,Other,284xx,NC,18.89,0,Jun-95,0,76.0,,12,0,1623,6.3,20,w,7.32,48 months
1151,111863211,,8000,8000,8000,36 months,9.93,257.88,B,B2,Jun-17,Current,n,,other,Other,481xx,MI,22.66,0,Nov-85,0,56.0,116.0,11,1,9515,88.9,22,w,11.93,48 months
1152,112095673,,2000,2000,2000,36 months,13.59,67.96,C,C2,Jun-17,Fully Paid,n,,home_improvement,Home improvement,420xx,KY,12.83,0,Sep-92,5,,77.0,9,1,327,4.9,32,w,15.59,36 months
1153,112259193,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,482xx,MI,32.2,2,Mar-83,0,0.0,104.0,26,1,6829,25.5,33,w,13.99,48 months
1154,111809988,,14000,14000,14000,36 months,18.06,506.56,D,D2,Jun-17,Fully Paid,n,,other,Other,775xx,TX,14.16,1,Aug-11,0,6.0,,10,0,7490,40.9,13,w,20.06,36 months
1155,112116452,,28000,28000,28000,36 months,16.02,984.68,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,327xx,FL,4.68,0,May-00,0,,81.0,18,1,8791,13.1,34,w,18.02,48 months
1156,111788247,,15000,15000,15000,36 months,11.99,498.15,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,750xx,TX,20.1,0,Jul-04,0,,,23,0,31884,55.7,47,w,13.99,48 months
1157,112040455,,1000,1000,1000,36 months,7.97,31.33,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,548xx,WI,4.29,0,Mar-90,1,,,6,0,1345,5.4,11,w,9.969999999999999,48 months
1158,111771338,,15000,15000,15000,36 months,10.42,486.98,B,B3,Jun-17,Fully Paid,n,,car,Car financing,190xx,PA,1.17,0,Jul-95,1,54.0,32.0,12,3,2034,8.1,40,w,12.42,36 months
1159,112005410,,9800,9800,9800,36 months,9.93,315.9,B,B2,Jun-17,Current,n,,major_purchase,Major purchase,575xx,SD,31.57,1,Oct-00,1,21.0,,9,0,5363,43.6,19,w,11.93,48 months
1160,112145467,,20000,20000,20000,60 months,17.09,498.02,D,D1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,380xx,TN,25.54,0,Feb-02,0,40.0,,12,0,18788,82.4,26,w,19.09,60 months
1161,111646128,,35000,35000,35000,60 months,11.99,778.38,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,750xx,TX,14.03,3,Apr-98,0,8.0,,11,0,40381,19.9,29,w,13.99,60 months
1162,111609580,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,087xx,NJ,29.3,0,May-08,1,,,17,0,18956,26.6,30,w,13.99,48 months
1163,110671017,,35000,35000,35000,36 months,16.02,1230.85,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,582xx,ND,14.48,0,Apr-04,0,,63.0,11,1,23547,87.9,22,w,18.02,48 months
1164,112052279,,12000,12000,12000,36 months,9.44,384.06,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,618xx,IL,10.34,0,Mar-12,0,,,6,0,8716,38.6,9,w,11.44,48 months
1165,111256282,,18000,18000,18000,36 months,18.06,651.29,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,490xx,MI,20.51,0,Jun-06,4,,,11,0,27824,55.2,18,w,20.06,48 months
1166,112134189,,19200,19200,19200,60 months,15.05,457.28,C,C4,Jun-17,Current,n,,home_improvement,Home improvement,604xx,IL,15.6,0,Aug-09,1,32.0,49.0,7,1,8760,53.4,33,w,17.05,60 months
1167,112054867,,7200,7200,7200,36 months,13.59,244.65,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,484xx,MI,29.72,0,Oct-91,0,29.0,63.0,5,2,4118,33.5,10,w,15.59,48 months
1168,111808954,,6000,6000,6000,36 months,7.21,185.84,A,A3,Jun-17,Current,n,,car,Car financing,325xx,FL,3.15,0,Jul-11,0,,,5,0,2664,14.3,6,w,9.21,48 months
1169,111916562,,13000,13000,13000,36 months,10.42,422.05,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,304xx,GA,18.77,0,Dec-01,0,37.0,,7,0,12200,86.5,18,w,12.42,48 months
1170,112116199,,3400,3400,3400,36 months,15.05,117.95,C,C4,Jun-17,Current,n,,major_purchase,Major purchase,713xx,LA,29.05,0,Jun-06,1,,,13,0,15196,65.5,44,w,17.05,48 months
1171,112219254,,25000,25000,25000,36 months,5.32,752.87,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,079xx,NJ,11.2,0,Apr-78,1,,,12,0,42200,64.5,35,w,7.32,48 months
1172,111716426,,16000,16000,16000,36 months,9.93,515.75,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,191xx,PA,29.54,0,Sep-07,0,65.0,,19,0,13060,45.7,31,w,11.93,48 months
1173,112083805,,10250,10250,10250,36 months,19.03,375.88,D,D3,Jun-17,Current,n,,credit_card,Credit card refinancing,770xx,TX,30.33,0,Sep-09,0,,,6,0,10271,79.6,14,w,21.03,48 months
1174,112369182,,15000,15000,15000,36 months,13.59,509.69,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,372xx,TN,23.37,0,Feb-00,1,,70.0,17,1,14239,48.3,37,w,15.59,48 months
1175,111846741,,20000,20000,20000,36 months,7.35,620.75,A,A4,Jun-17,Current,n,,credit_card,Credit card refinancing,850xx,AZ,21.22,1,Feb-94,4,33.0,,23,0,72452,71.0,44,w,9.35,48 months
1176,112145781,,11000,11000,11000,36 months,11.99,365.31,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,211xx,MD,21.1,3,Mar-01,0,11.0,,17,0,5219,15.0,37,w,13.99,48 months
1177,111757100,,6600,6600,6600,36 months,9.44,211.24,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,282xx,NC,23.46,0,May-07,1,,,15,0,14847,35.8,27,w,11.44,48 months
1178,111776243,,22950,22950,22950,36 months,15.05,796.14,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,010xx,MA,23.29,0,Nov-96,2,29.0,87.0,6,1,23081,89.0,16,w,17.05,48 months
1179,112309575,,7000,7000,7000,36 months,10.91,228.88,B,B4,Jun-17,Late (31-120 days),n,,credit_card,Credit card refinancing,897xx,NV,21.55,0,Oct-13,0,,,5,0,5850,60.3,7,w,12.91,48 months
1180,112148457,,30000,30000,30000,60 months,19.03,778.72,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,224xx,VA,9.66,0,Oct-05,0,75.0,,8,0,13440,99.6,21,w,21.03,60 months
1181,112035498,,12000,12000,12000,60 months,21.45,327.69,D,D5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,078xx,NJ,14.17,0,Dec-05,0,,,7,0,13165,54.2,9,w,23.45,60 months
1182,110907379,,14000,14000,14000,60 months,14.08,326.34,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,410xx,KY,28.91,0,Apr-93,0,,,14,0,31166,87.3,23,w,16.08,60 months
1183,110712526,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,328xx,FL,18.04,0,Mar-14,2,,,9,0,9967,50.9,10,w,14.62,48 months
1184,112076049,,14000,14000,14000,36 months,15.05,485.66,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,547xx,WI,33.78,0,Jul-86,0,,60.0,9,1,21483,77.8,20,w,17.05,48 months
1185,110088750,,20000,20000,20000,36 months,7.97,626.46,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,100xx,NY,13.75,0,Jan-94,0,,47.0,16,1,39758,76.3,21,w,9.969999999999999,48 months
1186,112050511,,1200,1200,1200,36 months,10.91,39.24,B,B4,Jun-17,Current,n,,medical,Medical expenses,924xx,CA,11.47,0,May-94,3,66.0,,8,0,685,2.0,19,w,12.91,48 months
1187,111914983,,7000,7000,7000,36 months,10.91,228.88,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,381xx,TN,19.63,0,Jun-08,0,42.0,,4,0,5396,85.7,8,w,12.91,48 months
1188,110332605,,4500,4500,4500,36 months,7.21,139.38,A,A3,Jun-17,Current,n,,other,Other,640xx,MO,16.27,0,Oct-94,1,,,11,0,22537,52.2,26,w,9.21,48 months
1189,111110463,,16000,16000,16000,60 months,12.62,360.95,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,721xx,AR,9.77,0,Feb-12,0,,,26,0,5088,18.4,26,w,14.62,60 months
1190,112051857,,28000,28000,28000,60 months,21.45,764.6,D,D5,Jun-17,Current,n,,credit_card,Credit card refinancing,863xx,AZ,22.26,1,Apr-99,0,13.0,79.0,29,1,51245,75.5,50,w,23.45,60 months
1191,110956924,,10000,10000,10000,60 months,15.05,238.17,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,010xx,MA,17.82,0,Jun-06,0,,76.0,6,1,7988,42.7,7,w,17.05,60 months
1192,111986170,,20000,20000,20000,60 months,14.08,466.2,C,C3,Jun-17,Current,n,,other,Other,932xx,CA,10.41,1,Apr-96,0,6.0,,6,0,15801,89.3,18,w,16.08,60 months
1193,112082449,,10000,10000,10000,36 months,19.03,366.72,D,D3,Jun-17,Current,n,,home_improvement,Home improvement,493xx,MI,33.03,0,Oct-93,0,32.0,,10,0,25511,64.9,26,w,21.03,48 months
1194,112084607,,6000,6000,6000,36 months,10.91,196.18,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,773xx,TX,8.51,1,Aug-05,0,23.0,,7,0,4878,39.7,10,w,12.91,48 months
1195,112349296,,24000,24000,24000,60 months,9.44,503.35,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,210xx,MD,12.37,0,Jan-90,0,,,9,0,7706,12.8,28,w,11.44,60 months
1196,111996793,,20000,20000,20000,60 months,13.59,461.13,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,18.26,0,Jun-02,2,26.0,,17,0,29174,36.0,29,w,15.59,60 months
1197,112051940,,16000,16000,16000,60 months,15.05,381.06,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,453xx,OH,25.87,1,Jul-05,0,16.0,,12,0,19512,75.6,23,w,17.05,60 months
1198,112084021,,24000,24000,24000,60 months,26.3,722.84,E,E5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,080xx,NJ,12.94,0,Nov-92,2,36.0,,13,0,19631,77.0,27,w,28.3,60 months
1199,112279256,,20000,20000,20000,36 months,14.08,684.33,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,327xx,FL,18.36,1,Aug-04,1,17.0,,15,0,15656,79.9,22,w,16.08,48 months
1200,111661874,,25000,25000,25000,36 months,7.97,783.07,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,917xx,CA,14.62,1,Sep-99,0,20.0,,17,0,30348,39.0,35,w,9.969999999999999,48 months
1201,112132125,,25000,25000,25000,36 months,9.44,800.13,B,B1,Jun-17,Current,n,,credit_card,Credit card refinancing,775xx,TX,26.96,0,Jun-99,0,,,8,0,14566,31.1,17,w,11.44,48 months
1202,111673445,,25000,25000,25000,60 months,26.3,752.96,E,E5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,370xx,TN,27.38,1,Mar-68,1,22.0,,14,0,17217,53.1,27,w,28.3,60 months
1203,112309392,,5375,5375,5375,36 months,10.91,175.75,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,123xx,NY,24.44,0,Oct-82,0,,80.0,18,1,3106,13.2,46,w,12.91,48 months
1204,112027851,,3000,3000,3000,36 months,9.44,96.02,B,B1,Jun-17,Current,n,,medical,Medical expenses,945xx,CA,6.52,0,Nov-97,0,,,6,0,3262,12.2,8,w,11.44,48 months
1205,111788514,,16000,16000,16000,36 months,10.42,519.44,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,19.95,0,Jul-02,0,38.0,,13,0,22750,67.7,18,w,12.42,48 months
1206,110365666,,3000,3000,3000,36 months,16.02,105.51,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,960xx,CA,12.8,0,Aug-07,1,42.0,,8,0,3376,49.6,15,w,18.02,48 months
1207,111928457,,14000,14000,14000,60 months,21.45,382.3,D,D5,Jun-17,Current,n,,credit_card,Credit card refinancing,215xx,MD,25.2,0,Aug-02,0,,,10,0,13534,96.7,13,w,23.45,60 months
1208,112053686,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Late (16-30 days),n,,debt_consolidation,Debt consolidation,156xx,PA,13.43,0,Sep-94,0,59.0,,5,0,2584,61.5,51,w,13.99,48 months
1209,111876700,,25000,25000,25000,60 months,11.99,555.99,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,212xx,MD,21.56,0,Jun-95,0,37.0,,7,0,19599,69.5,16,w,13.99,60 months
1210,111776731,,1750,1750,1750,36 months,22.91,67.66,E,E1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,384xx,TN,24.77,0,Sep-97,0,,,4,0,5777,62.0,15,w,24.91,48 months
1211,111131123,,7000,7000,7000,36 months,11.99,232.47,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,895xx,NV,12.48,0,Apr-08,0,,,7,0,11992,52.8,12,w,13.99,48 months
1212,111759436,,3600,3600,3600,36 months,11.99,119.56,B,B5,Jun-17,Current,n,,vacation,Vacation,773xx,TX,25.18,1,May-95,0,5.0,,21,0,10269,60.1,34,w,13.99,48 months
1213,112106095,,20000,20000,20000,60 months,7.97,405.25,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,971xx,OR,11.51,0,Jan-01,1,46.0,,12,0,18127,47.6,25,w,9.969999999999999,60 months
1214,112016351,,8400,8400,8400,36 months,10.42,272.71,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,986xx,WA,8.27,0,Jul-99,0,,,7,0,11287,70.5,16,w,12.42,48 months
